facility_code,facility_name,official_name,keph_level,facility_type,facility_type_category,owner,owner_type,regulatory_body,beds,cots,beds_and_cots,county,constituency,sub_county,ward,operation_status,open_whole_day,open_public_holidays,open_weekends,open_late_night,service_names,source,keph_level_numeric,facility_id,eligible_hemodialysis,eligible_icu_ventilator,eligible_anesthesia_theatre,eligible_mri_ct,eligible_xray,eligible_ultrasound,eligible_patient_monitor,equipment_eligible_any
13156.0,Pumwani Maternity Hospital,Pumwani Maternity Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,350,150,500,Nairobi,Kamukunji,Kamukunji,Pumwani,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,4.0,13156.0,True,True,True,False,True,True,True,True
10223.0,Gatondo Dispensary (Kipipiri),Gatondo Dispensary (Kipipiri),Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Nyandarua,Kipipiri,Kipipiri,Wanjohi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10223.0,False,False,False,False,False,False,False,False
12036.0,Giaki Sub-District Hospital,Giaki Sub-District Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Meru,North Imenti,Imenti North,Nyaki East,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,4.0,12036.0,True,True,True,False,True,True,True,True
10212.0,Gathaithi Dispensary,Gathaithi Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Muranga,Kiharu,Kiharu,Murarandia,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10212.0,False,False,False,False,False,False,False,False
15656.0,St Mary's Kalokol Primary Health Care Programme,St Mary's Kalokol Primary Health Care Programme,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Turkana,Turkana Central,Turkana Central,Kalokol,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,15656.0,False,False,False,False,False,False,False,False
10211.0,Gateways Medical Clinic,Gateways Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,0,Muranga,Kangema,Kangema,Muguru,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10211.0,False,False,False,False,False,False,False,False
10200.0,Gakawa Dispensary,Gakawa Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Nyeri,Kieni,Kieni East,Gakawa,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10200.0,False,False,False,False,False,False,False,False
13287.0,Al-Siha Nursing Home,Al-Siha Nursing Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Mandera,Mandera East,Mandera East,Township,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,13287.0,False,False,False,False,True,True,True,True
10691.0,Mariine Maternity Home,Mariine Maternity Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,22,0,22,Nyeri,Nyeri Town,Nyeri Central,Gatitu/Muruguru,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,10691.0,False,False,False,False,True,True,True,True
10187.0,Franjane Medical Clinic,Franjane Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Muranga,Kiharu,Kiharu,Mugoiri,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10187.0,False,False,False,False,False,False,False,False
12484.0,Matiliku Catholic Dispensary,Matiliku Catholic Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Makueni,Makueni,Makueni,Nzaui/Kilili/Kalamba,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12484.0,False,False,False,False,False,False,False,False
11156.0,Waka Maternity Home,Waka Maternity Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,12,0,12,Nyeri,Nyeri Town,Nyeri Central,Ruring'u,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,11156.0,False,False,False,False,True,True,True,True
11071.0,St Teresa Nursing Home,St Teresa Nursing Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,21,4,25,Kiambu,Kikuyu,Kikuyu,Kikuyu,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,11071.0,False,False,False,False,True,True,True,True
10183.0,Family Smiles Dental Clinic,Family Smiles Dental Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Laikipia,Laikipia East,Laikipia East,Nanyuki,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10183.0,False,False,False,False,False,False,False,False
12499.0,Mbenuu H Centre,Mbenuu Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Makueni,Makueni,Makueni,Mbitini,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,12499.0,False,False,False,False,True,True,True,True
12448.0,Majengo (PCEA) Clinic,Majengo (PCEA) Clinic,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Embu,Manyatta,Manyatta,Kirimari,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12448.0,False,False,False,False,False,False,False,False
10182.0,Family Planning Association of Kenya Clinic (Nyeri,Family Planning Association Of Kenya Clinic (Nyeri),Level 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Other,0,0,0,Laikipia,Laikipia East,Laikipia East,Nanyuki,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10182.0,False,False,False,False,False,False,False,False
10205.0,Garrissa Highway Medical Clinic,Garrissa Highway Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Kiambu,Thika Town,Thika Town,Kamenu,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10205.0,False,False,False,False,False,False,False,False
16500.0,Genesis Community Bamako Initiative,Genesis Community Bamako initiative,Level 3,Basic Health Centre,HEALTH CENTRE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,0,Kirinyaga,Kirinyaga Central,Kirinyaga Central,Mutira,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,16500.0,False,False,False,False,True,True,True,True
10914.0,Oljororok Catholic Dispensary,Oljororok Catholic Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Nyandarua,Oljorook,Oljoroorok,Weru,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10914.0,False,False,False,False,False,False,False,False
10879.0,Njambi Nursing Home,Njambi Nursing Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Kirinyaga,Mwea,Kirinyaga South,Gathigiriri,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,10879.0,False,False,False,False,True,True,True,True
11629.0,Mkongani Health Centre,Mkongani Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kwale,Matuga,Matuga,Mkongani,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,11629.0,False,False,False,False,True,True,True,True
11683.0,Mwakirunge Dispensary,Mwakirunge Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Mombasa,Kisauni,Kisauni,Mwakirunge,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11683.0,False,False,False,False,False,False,False,False
12631.0,Naari Health Centre,Naari Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,7,0,7,Meru,Buuri,Buuri,Kiirua/Naari,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,3.0,12631.0,False,False,False,False,True,True,True,True
12357.0,Kithimani Dispensary,Kithimani Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Machakos,Yatta,Yatta,Kithimani,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12357.0,False,False,False,False,False,False,False,False
10490.0,Karemeno Health Centre,Karemeno Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,Nyeri,Kieni,Kieni West,Mugunda,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,3.0,10490.0,False,False,False,False,True,True,True,True
12259.0,Kavisuni Dispensary,Kavisuni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kitui,Kitui Rural,Kitui Rural,Kisasi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12259.0,False,False,False,False,False,False,False,False
12445.0,Magutuni District Hospital,Magutuni District Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,30,2,32,Tharaka Nithi,Maara,Mwimbi,Mwimbi,Operational,No,No,No,No,,kmhfr_openafrica_2020,4.0,12445.0,True,True,True,False,True,True,True,True
12260.0,Kavisuni Health Care Clinic,Kavisuni Health Care Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Other,0,0,0,Kitui,Kitui Rural,Kitui Rural,Kisasi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12260.0,False,False,False,False,False,False,False,False
10272.0,Githunguri Medical Plaza Clinic,Githunguri Medical Plaza Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,0,Kiambu,Githunguri,Githunguri,Githunguri,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10272.0,False,False,False,False,False,False,False,False
12475.0,Masii Health Centre,Masii Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,4,8,12,Machakos,Mwala,Mwala,Masii,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,12475.0,False,False,False,False,True,True,True,True
12287.0,Kibugu Health Centre,Kibugu Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,12,2,14,Embu,Manyatta,Manyatta,Nginda,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,12287.0,False,False,False,False,True,True,True,True
11701.0,Ndavaya Health centre,Ndavaya Health centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kwale,Kinango,Kinango,Ndavaya,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,11701.0,False,False,False,False,True,True,True,True
13752.0,Magombo Health Centre,Magombo Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,10,3,13,Nyamira,Kitutu Masaba,Masaba North,Gachuba,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,13752.0,False,False,False,False,True,True,True,True
11632.0,David Kariuki Medical Centre,David Kariuki Medical Centre (Mkuyuni),Level 3,Medical Center,MEDICAL CENTER,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,4,0,4,Kilifi,Malindi,Malindi,Shella,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,11632.0,False,False,False,False,True,True,True,True
10179.0,Family Dental Clinic,Family Dental Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Kirinyaga,Kirinyaga Central,Kirinyaga Central,Kerugoya,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10179.0,False,False,False,False,False,False,False,False
11567.0,Marie Stopes Kenya Clinic (Malindi),Marie Stopes Kenya Clinic (Malindi),Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Kilifi,Malindi,Malindi,Malindi Town,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11567.0,False,False,False,False,False,False,False,False
11069.0,St Teresa Catholic Dispensary,St Teresa Catholic Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Kirinyaga,Mwea,Kirinyaga North/Mwea West,Wamumu,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11069.0,False,False,False,False,False,False,False,False
10468.0,Kangaru Dispensary (Kirinyaga),Kangaru Dispensary (Kirinyaga),Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kirinyaga,Ndia,Kirinyaga West,Kiine,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10468.0,False,False,False,False,False,False,False,False
13687.0,Kibigori Health Centre,Kibigori Dispensary,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kisumu,Muhoroni,Muhoroni,Chemelil,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,13687.0,False,False,False,False,True,True,True,True
13595.0,Gucha Maternity and Nursing Home,Gucha Maternity and Nursing Home,Level 3,Nursing Homes,NURSING HOME,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,15,1,16,Kisii,Nyaribari Masaba,Nyaribari Masaba,Ichuni,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,13595.0,False,False,False,False,True,True,True,True
11479.0,Kinagoni Dispensary,Kinagoni Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kwale,Kinango,Kinango,Chengoni/Samburu,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11479.0,False,False,False,False,False,False,False,False
10368.0,Jamii Hospital,Jamii Hospital,Level 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,57,12,69,Nyeri,Mathira,Mathira East,Karatina Town,Operational,Yes,Yes,Yes,Yes,,kmhfr_openafrica_2020,4.0,10368.0,True,True,True,False,True,True,True,True
12626.0,Mwingi Sub County Hospital,Mwingi Sub County Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,167,5,172,Kitui,Mwingi Central,Mwingi Central,Central,Operational,Yes,Yes,Yes,No,,kmhfr_openafrica_2020,4.0,12626.0,True,True,True,False,True,True,True,True
13513.0,Boro Dispensary,Boro Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Siaya,Alego Usonga,Alego Usonga,Central Alego,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,13513.0,False,False,False,False,False,False,False,False
12385.0,Korr Dispensary,Don Bosco Korr Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,2,0,2,Marsabit,Laisamis,Laisamis,Korr/Ngurunit,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12385.0,False,False,False,False,False,False,False,False
11084.0,Tambaya Medical Clinic,Tambaya Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,0,Nyeri,Mukurweini,Mukurweini,Mukurwe-ini West,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11084.0,False,False,False,False,False,False,False,False
10178.0,Family Care Medical Clinic,Family Care Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,0,Kiambu,Ruiru,Ruiru,Gatongora,Operational,No,No,Yes,No,,kmhfr_openafrica_2020,2.0,10178.0,False,False,False,False,False,False,False,False
13575.0,Girango Dispensary,Girango Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,Nyamira,Kitutu Masaba,Masaba North,Gachuba,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,13575.0,False,False,False,False,False,False,False,False
16614.0,Hantadu Medical Clinic,Mutidwa Chemist,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,4,0,4,Mandera,Mandera East,Mandera East,Neboi,Operational,Yes,No,No,No,,kmhfr_openafrica_2020,2.0,16614.0,False,False,False,False,False,False,False,False
12490.0,The Mediance Nursing Home,The Mediance Nursing Home,Level 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,78,0,78,Machakos,Yatta,Yatta,Matuu,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,12490.0,False,False,False,False,True,True,True,True
10239.0,Gatwe Health Centre,Gatwe Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kirinyaga,Kirinyaga Central,Kirinyaga Central,Mutira,Operational,No,No,No,No,,kmhfr_openafrica_2020,3.0,10239.0,False,False,False,False,True,True,True,True
10037.0,Arcade Medical Clinic,Arcade Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,0,Nyeri,Mathira,Mathira East,Karatina Town,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,10037.0,False,False,False,False,False,False,False,False
16225.0,Kaithe Medical Clinic,Kaithe Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Meru,North Imenti,Imenti North,Nyaki West,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,16225.0,False,False,False,False,False,False,False,False
12216.0,Katangi Mission Dispensary,Katangi Mission Dispensary,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,Machakos,Yatta,Yatta,Katangi,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12216.0,False,False,False,False,False,False,False,False
10610.0,Kimende Orthodox Mission Health Centre,Kimende Orthodox Mission Health Centre,Level 3,Basic Health Centre,HEALTH CENTRE,Other Faith Based,Faith Based Organization,Kenya MPDB,4,4,8,Kiambu,Lari,Lari,Kijabe,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,10610.0,False,False,False,False,True,True,True,True
10739.0,Mt Kenya Sub-County Hospital,Mt Kenya Sub County Hospital,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,20,0,20,Nyeri,Nyeri Town,Nyeri Central,Kamakwa/Mukaro,Operational,No,No,No,No,,kmhfr_openafrica_2020,4.0,10739.0,True,True,True,False,True,True,True,True
13531.0,Daraja Medical Clinic,Daraja Medical Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,Kisii,Kitutu Chache South,Kitutu Chache South,Kitutu Central,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,13531.0,False,False,False,False,False,False,False,False
11684.0,Mwaluphamba Dispensary,Mwaluphamba Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,Kwale,Matuga,Matuga,Mkongani,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,11684.0,False,False,False,False,False,False,False,False
12278.0,Kianjokoma (ACK) Trinity Clinic,Kianjokoma (ACK) Trinity Clinic,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,Embu,Manyatta,Manyatta,Gaturi North,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,12278.0,False,False,False,False,False,False,False,False
16448.0,Jasho Medical Clinic,Jasho Medical  Clinic,Level 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,0,Vihiga,Vihiga,Vihiga,Lugaga-wamuluma,Operational,No,No,Yes,No,,kmhfr_openafrica_2020,2.0,16448.0,False,False,False,False,False,False,False,False
14333.0,Chepcholiet Dispensary,Chepcholiet Dispensary,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,Kericho,Kipkelion East,Kipkelion East,Chepseon,Operational,No,No,No,No,,kmhfr_openafrica_2020,2.0,14333.0,False,False,False,False,False,False,False,False
13070.0,Marura Nursing Home,Marura Nursing Home,Level 3,Nursing Homes,NURSING HOME,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,32,5,37,Nairobi,Ruaraka,Ruaraka,Mathare North,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,3.0,13070.0,False,False,False,False,True,True,True,True
10639.0,Kirwara Sub District,Kirwara Sub District,Level 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,16,0,16,Muranga,Gatanga,Gatanga,Gatanga,Operational,Yes,No,Yes,No,,kmhfr_openafrica_2020,4.0,10639.0,True,True,True,False,True,True,True,True
